sistema,id_usuario
MetroRiel,MR0007354
MetroRiel,MR0055564
MetroRiel,MR0005697
MetroRiel,MR0054820
MetroRiel,MR0055289
MetroRiel,MR0002994
MetroRiel,MR0046292
MetroRiel,MR0052819
MetroRiel,MR0019718
MetroRiel,MR0038686
MetroRiel,MR0004422
MetroRiel,MR0002607
MetroRiel,MR0047038
MetroRiel,MR0055326
MetroRiel,MR0038285
MetroRiel,MR0012271
MetroRiel,MR0055089
MetroRiel,MR0019712
MetroRiel,MR0036485
MetroRiel,MR0046080
MetroRiel,MR0016922
MetroRiel,MR0055814
MetroRiel,MR0057601
MetroRiel,MR0036351
MetroRiel,MR0045626
MetroRiel,MR0050586
MetroRiel,MR0024411
MetroRiel,MR0007851
MetroRiel,MR0019565
MetroRiel,MR0054681
MetroRiel,MR0026336
MetroRiel,MR0054803
MetroRiel,MR0041685
MetroRiel,MR0054801
MetroRiel,MR0008260
MetroRiel,MR0050321
MetroRiel,MR0008182
MetroRiel,MR0029924
MetroRiel,MR0007396
MetroRiel,MR0050583
MetroRiel,MR0056816
MetroRiel,MR0032713
MetroRiel,MR0030480
MetroRiel,MR0001178
MetroRiel,MR0032214
MetroRiel,MR0030841
MetroRiel,MR0031305
MetroRiel,MR0048980
MetroRiel,MR0036627
MetroRiel,MR0049298
MetroRiel,MR0003494
MetroRiel,MR0038225
MetroRiel,MR0039155
MetroRiel,MR0052421
MetroRiel,MR0035039
MetroRiel,MR0007984
MetroRiel,MR0052158
MetroRiel,MR0057792
MetroRiel,MR0016146
MetroRiel,MR0054393
MetroRiel,MR0021901
MetroRiel,MR0017121
MetroRiel,MR0038968
MetroRiel,MR0000650
MetroRiel,MR0059525
MetroRiel,MR0027855
MetroRiel,MR0020103
MetroRiel,MR0021778
MetroRiel,MR0022635
MetroRiel,MR0019071
MetroRiel,MR0040028
MetroRiel,MR0037915
MetroRiel,MR0044869
MetroRiel,MR0003750
MetroRiel,MR0027183
MetroRiel,MR0021968
MetroRiel,MR0040513
MetroRiel,MR0057916
MetroRiel,MR0006876
MetroRiel,MR0045235
MetroRiel,MR0003527
MetroRiel,MR0054706
MetroRiel,MR0051863
MetroRiel,MR0030081
MetroRiel,MR0044821
MetroRiel,MR0013398
MetroRiel,MR0011726
MetroRiel,MR0032915
MetroRiel,MR0016650
MetroRiel,MR0014212
MetroRiel,MR0050896
MetroRiel,MR0049054
MetroRiel,MR0000250
MetroRiel,MR0050671
MetroRiel,MR0017376
MetroRiel,MR0018809
MetroRiel,MR0032777
MetroRiel,MR0050113
MetroRiel,MR0007844
MetroRiel,MR0042365
MetroRiel,MR0043904
MetroRiel,MR0056000
MetroRiel,MR0044586
MetroRiel,MR0048043
MetroRiel,MR0020267
MetroRiel,MR0012892
MetroRiel,MR0046077
MetroRiel,MR0025102
MetroRiel,MR0000628
MetroRiel,MR0040455
MetroRiel,MR0012293
MetroRiel,MR0016680
MetroRiel,MR0055622
MetroRiel,MR0001778
MetroRiel,MR0014634
MetroRiel,MR0003698
MetroRiel,MR0053453
MetroRiel,MR0051556
MetroRiel,MR0015321
MetroRiel,MR0015251
MetroRiel,MR0030659
MetroRiel,MR0044780
MetroRiel,MR0047616
MetroRiel,MR0036156
MetroRiel,MR0053528
MetroRiel,MR0052646
MetroRiel,MR0014228
MetroRiel,MR0030200
MetroRiel,MR0022878
MetroRiel,MR0018036
MetroRiel,MR0025318
MetroRiel,MR0011583
MetroRiel,MR0009484
MetroRiel,MR0053790
MetroRiel,MR0023616
MetroRiel,MR0004820
MetroRiel,MR0038027
MetroRiel,MR0055966
MetroRiel,MR0015750
MetroRiel,MR0043764
MetroRiel,MR0024603
MetroRiel,MR0016556
MetroRiel,MR0013948
MetroRiel,MR0054984
MetroRiel,MR0014569
MetroRiel,MR0008281
MetroRiel,MR0035880
MetroRiel,MR0018327
MetroRiel,MR0050438
MetroRiel,MR0055956
MetroRiel,MR0029656
MetroRiel,MR0026699
MetroRiel,MR0053443
MetroRiel,MR0053242
MetroRiel,MR0013709
MetroRiel,MR0030233
MetroRiel,MR0057884
MetroRiel,MR0038100
MetroRiel,MR0052822
MetroRiel,MR0055640
MetroRiel,MR0059675
MetroRiel,MR0009161
MetroRiel,MR0005273
MetroRiel,MR0046932
MetroRiel,MR0000603
MetroRiel,MR0009700
MetroRiel,MR0046255
MetroRiel,MR0039434
MetroRiel,MR0012601
MetroRiel,MR0024878
MetroRiel,MR0020259
MetroRiel,MR0046087
MetroRiel,MR0004810
MetroRiel,MR0012666
MetroRiel,MR0053141
MetroRiel,MR0001761
MetroRiel,MR0002122
MetroRiel,MR0022467
MetroRiel,MR0046221
MetroRiel,MR0005142
MetroRiel,MR0016968
MetroRiel,MR0018964
MetroRiel,MR0005430
MetroRiel,MR0035307
MetroRiel,MR0005431
MetroRiel,MR0048291
MetroRiel,MR0055187
MetroRiel,MR0016250
MetroRiel,MR0034921
MetroRiel,MR0045756
MetroRiel,MR0030302
MetroRiel,MR0048096
MetroRiel,MR0050902
MetroRiel,MR0005048
MetroRiel,MR0020757
MetroRiel,MR0012818
MetroRiel,MR0045034
MetroRiel,MR0010128
MetroRiel,MR0013034
MetroRiel,MR0032903
MetroRiel,MR0000326
MetroRiel,MR0008084
MetroRiel,MR0019790
MetroRiel,MR0054187
MetroRiel,MR0009798
MetroRiel,MR0040317
MetroRiel,MR0020010
MetroRiel,MR0008344
MetroRiel,MR0048145
MetroRiel,MR0013287
MetroRiel,MR0024775
MetroRiel,MR0039223
MetroRiel,MR0007340
MetroRiel,MR0004554
MetroRiel,MR0041582
MetroRiel,MR0003248
MetroRiel,MR0026423
MetroRiel,MR0015112
MetroRiel,MR0031322
MetroRiel,MR0004769
MetroRiel,MR0006693
MetroRiel,MR0057993
MetroRiel,MR0040087
MetroRiel,MR0011715
MetroRiel,MR0054430
MetroRiel,MR0037342
MetroRiel,MR0010660
MetroRiel,MR0017979
MetroRiel,MR0058487
MetroRiel,MR0022684
MetroRiel,MR0039236
MetroRiel,MR0006675
MetroRiel,MR0049192
MetroRiel,MR0006086
MetroRiel,MR0030388
MetroRiel,MR0052457
MetroRiel,MR0007451
MetroRiel,MR0023619
MetroRiel,MR0050975
MetroRiel,MR0019119
MetroRiel,MR0047348
MetroRiel,MR0010449
MetroRiel,MR0039622
MetroRiel,MR0029963
MetroRiel,MR0010948
MetroRiel,MR0029895
MetroRiel,MR0042580
MetroRiel,MR0012808
MetroRiel,MR0047728
MetroRiel,MR0012161
MetroRiel,MR0043731
MetroRiel,MR0017168
MetroRiel,MR0032726
MetroRiel,MR0024914
MetroRiel,MR0015340
MetroRiel,MR0014825
MetroRiel,MR0016576
MetroRiel,MR0002346
MetroRiel,MR0058594
MetroRiel,MR0039708
MetroRiel,MR0005933
MetroRiel,MR0001010
MetroRiel,MR0012895
MetroRiel,MR0000662
MetroRiel,MR0033143
MetroRiel,MR0057142
MetroRiel,MR0039085
MetroRiel,MR0018903
MetroRiel,MR0003149
MetroRiel,MR0058307
MetroRiel,MR0001946
MetroRiel,MR0005912
MetroRiel,MR0057576
MetroRiel,MR0039401
MetroRiel,MR0026488
MetroRiel,MR0045731
MetroRiel,MR0008948
MetroRiel,MR0007382
MetroRiel,MR0018576
MetroRiel,MR0005200
MetroRiel,MR0019433
MetroRiel,MR0011322
MetroRiel,MR0008934
MetroRiel,MR0038046
MetroRiel,MR0017564
MetroRiel,MR0040545
MetroRiel,MR0053279
MetroRiel,MR0042081
MetroRiel,MR0029922
MetroRiel,MR0033704
MetroRiel,MR0034097
MetroRiel,MR0005014
MetroRiel,MR0036509
MetroRiel,MR0054314
MetroRiel,MR0028377
MetroRiel,MR0008433
MetroRiel,MR0014486
MetroRiel,MR0021071
MetroRiel,MR0025555
MetroRiel,MR0038438
MetroRiel,MR0013583
MetroRiel,MR0058598
MetroRiel,MR0005413
MetroRiel,MR0020881
MetroRiel,MR0001059
MetroRiel,MR0045529
MetroRiel,MR0042801
MetroRiel,MR0024247
MetroRiel,MR0023266
MetroRiel,MR0023692
MetroRiel,MR0028547
MetroRiel,MR0041186
MetroRiel,MR0027403
MetroRiel,MR0023867
MetroRiel,MR0021097
MetroRiel,MR0035137
MetroRiel,MR0029628
MetroRiel,MR0059572
MetroRiel,MR0016942
MetroRiel,MR0037849
MetroRiel,MR0041570
MetroRiel,MR0017686
MetroRiel,MR0038583
MetroRiel,MR0011839
MetroRiel,MR0017545
MetroRiel,MR0024625
MetroRiel,MR0015865
MetroRiel,MR0035738
MetroRiel,MR0038998
MetroRiel,MR0040358
MetroRiel,MR0018537
MetroRiel,MR0015268
MetroRiel,MR0017597
MetroRiel,MR0010191
MetroRiel,MR0044837
MetroRiel,MR0043936
MetroRiel,MR0001552
MetroRiel,MR0001167
MetroRiel,MR0003264
MetroRiel,MR0055075
MetroRiel,MR0035759
MetroRiel,MR0038549
MetroRiel,MR0005691
MetroRiel,MR0047784
MetroRiel,MR0046562
MetroRiel,MR0029094
MetroRiel,MR0046871
MetroRiel,MR0029601
MetroRiel,MR0016917
MetroRiel,MR0012106
MetroRiel,MR0027146
MetroRiel,MR0049375
MetroRiel,MR0019382
MetroRiel,MR0036768
MetroRiel,MR0047714
MetroRiel,MR0056671
MetroRiel,MR0056895
MetroRiel,MR0018311
MetroRiel,MR0056232
MetroRiel,MR0014001
MetroRiel,MR0024328
MetroRiel,MR0039929
MetroRiel,MR0056690
MetroRiel,MR0053409
MetroRiel,MR0005695
MetroRiel,MR0032902
MetroRiel,MR0010502
MetroRiel,MR0022676
MetroRiel,MR0051882
MetroRiel,MR0024340
MetroRiel,MR0059219
MetroRiel,MR0002502
MetroRiel,MR0019406
MetroRiel,MR0042123
MetroRiel,MR0005662
MetroRiel,MR0011219
MetroRiel,MR0010114
MetroRiel,MR0018423
MetroRiel,MR0048630
MetroRiel,MR0050216
MetroRiel,MR0002698
MetroRiel,MR0031115
MetroRiel,MR0028492
MetroRiel,MR0051798
MetroRiel,MR0029038
MetroRiel,MR0005851
MetroRiel,MR0054493
MetroRiel,MR0011501
MetroRiel,MR0009837
MetroRiel,MR0048478
MetroRiel,MR0043923
MetroRiel,MR0059304
MetroRiel,MR0050572
MetroRiel,MR0031481
MetroRiel,MR0023240
MetroRiel,MR0013448
MetroRiel,MR0018322
MetroRiel,MR0007814
MetroRiel,MR0037804
MetroRiel,MR0005958
MetroRiel,MR0044253
MetroRiel,MR0013156
MetroRiel,MR0037919
MetroRiel,MR0031135
MetroRiel,MR0047543
MetroRiel,MR0053783
MetroRiel,MR0023612
MetroRiel,MR0047998
MetroRiel,MR0045326
MetroRiel,MR0036248
MetroRiel,MR0034177
MetroRiel,MR0043450
MetroRiel,MR0031407
MetroRiel,MR0037601
MetroRiel,MR0051273
MetroRiel,MR0030915
MetroRiel,MR0037450
MetroRiel,MR0050798
MetroRiel,MR0018162
MetroRiel,MR0052450
MetroRiel,MR0043940
MetroRiel,MR0028288
MetroRiel,MR0016581
MetroRiel,MR0037832
MetroRiel,MR0055572
MetroRiel,MR0030419
MetroRiel,MR0017372
MetroRiel,MR0027308
MetroRiel,MR0032922
MetroRiel,MR0016219
MetroRiel,MR0050279
MetroRiel,MR0027437
MetroRiel,MR0028243
MetroRiel,MR0027490
MetroRiel,MR0052294
MetroRiel,MR0045208
MetroRiel,MR0029995
MetroRiel,MR0045526
MetroRiel,MR0012349
MetroRiel,MR0038851
MetroRiel,MR0016711
MetroRiel,MR0035098
MetroRiel,MR0028915
MetroRiel,MR0026759
MetroRiel,MR0000014
MetroRiel,MR0036600
MetroRiel,MR0009969
MetroRiel,MR0039955
MetroRiel,MR0048574
MetroRiel,MR0038123
MetroRiel,MR0016757
MetroRiel,MR0013096
MetroRiel,MR0027545
MetroRiel,MR0007848
MetroRiel,MR0017523
MetroRiel,MR0050772
MetroRiel,MR0032682
MetroRiel,MR0017073
MetroRiel,MR0045015
MetroRiel,MR0019849
MetroRiel,MR0040453
MetroRiel,MR0008382
MetroRiel,MR0014950
MetroRiel,MR0058518
MetroRiel,MR0002235
MetroRiel,MR0040083
MetroRiel,MR0048075
MetroRiel,MR0051026
MetroRiel,MR0004381
MetroRiel,MR0002692
MetroRiel,MR0014376
MetroRiel,MR0055478
MetroRiel,MR0047682
MetroRiel,MR0018965
MetroRiel,MR0024360
MetroRiel,MR0019076
MetroRiel,MR0007184
MetroRiel,MR0059543
MetroRiel,MR0027749
MetroRiel,MR0022411
MetroRiel,MR0053689
MetroRiel,MR0026653
MetroRiel,MR0059238
MetroRiel,MR0039360
MetroRiel,MR0046408
MetroRiel,MR0026678
MetroRiel,MR0004997
MetroRiel,MR0041519
MetroRiel,MR0013825
MetroRiel,MR0012819
MetroRiel,MR0003377
MetroRiel,MR0024736
MetroRiel,MR0001526
MetroRiel,MR0017811
MetroRiel,MR0019629
MetroRiel,MR0031856
MetroRiel,MR0000074
MetroRiel,MR0032594
MetroRiel,MR0037668
MetroRiel,MR0007715
MetroRiel,MR0041752
MetroRiel,MR0050450
MetroRiel,MR0026591
MetroRiel,MR0020074
MetroRiel,MR0055506
MetroRiel,MR0055723
MetroRiel,MR0058650
MetroRiel,MR0020653
MetroRiel,MR0004698
MetroRiel,MR0040307
MetroRiel,MR0044593
MetroRiel,MR0010555
MetroRiel,MR0017667
MetroRiel,MR0030981
MetroRiel,MR0041441
MetroRiel,MR0025402
MetroRiel,MR0034842
MetroRiel,MR0040241
MetroRiel,MR0049115
MetroRiel,MR0032204
MetroRiel,MR0021221
MetroRiel,MR0059590
MetroRiel,MR0002860
MetroRiel,MR0048537
MetroRiel,MR0035912
MetroRiel,MR0040418
MetroRiel,MR0027883
MetroRiel,MR0000733
MetroRiel,MR0028356
MetroRiel,MR0034910
MetroRiel,MR0024622
MetroRiel,MR0029467
MetroRiel,MR0057460
MetroRiel,MR0051682
MetroRiel,MR0022310
MetroRiel,MR0023594
MetroRiel,MR0010006
MetroRiel,MR0036147
MetroRiel,MR0030396
MetroRiel,MR0015362
MetroRiel,MR0046253
MetroRiel,MR0023474
MetroRiel,MR0005944
MetroRiel,MR0038630
MetroRiel,MR0051734
MetroRiel,MR0011954
MetroRiel,MR0017860
MetroRiel,MR0001545
MetroRiel,MR0045230
MetroRiel,MR0056154
MetroRiel,MR0033053
MetroRiel,MR0030355
MetroRiel,MR0037012
MetroRiel,MR0018020
MetroRiel,MR0037615
MetroRiel,MR0054045
MetroRiel,MR0018152
MetroRiel,MR0036918
MetroRiel,MR0046234
MetroRiel,MR0014588
MetroRiel,MR0015316
MetroRiel,MR0025008
MetroRiel,MR0044571
MetroRiel,MR0017435
MetroRiel,MR0046711
MetroRiel,MR0028877
MetroRiel,MR0018040
MetroRiel,MR0047699
MetroRiel,MR0039154
MetroRiel,MR0044962
MetroRiel,MR0001949
MetroRiel,MR0030440
MetroRiel,MR0028062
MetroRiel,MR0026041
MetroRiel,MR0005180
MetroRiel,MR0051744
MetroRiel,MR0042883
MetroRiel,MR0043394
MetroRiel,MR0037933
MetroRiel,MR0030997
MetroRiel,MR0057718
MetroRiel,MR0042420
MetroRiel,MR0028959
MetroRiel,MR0040362
MetroRiel,MR0014839
MetroRiel,MR0009952
MetroRiel,MR0018007
MetroRiel,MR0050618
MetroRiel,MR0050290
MetroRiel,MR0002243
MetroRiel,MR0026223
MetroRiel,MR0035654
MetroRiel,MR0040689
MetroRiel,MR0046500
MetroRiel,MR0002846
MetroRiel,MR0025768
MetroRiel,MR0022051
MetroRiel,MR0050340
MetroRiel,MR0046998
MetroRiel,MR0046260
MetroRiel,MR0013399
MetroRiel,MR0057860
MetroRiel,MR0009998
MetroRiel,MR0035302
MetroRiel,MR0025812
MetroRiel,MR0059025
MetroRiel,MR0017445
MetroRiel,MR0022637
MetroRiel,MR0024407
MetroRiel,MR0035868
MetroRiel,MR0007986
MetroRiel,MR0056549
MetroRiel,MR0019307
MetroRiel,MR0054485
MetroRiel,MR0020514
MetroRiel,MR0056245
MetroRiel,MR0019735
MetroRiel,MR0028814
MetroRiel,MR0027207
MetroRiel,MR0031560
MetroRiel,MR0023747
MetroRiel,MR0035106
MetroRiel,MR0015935
MetroRiel,MR0010965
MetroRiel,MR0003237
MetroRiel,MR0022427
MetroRiel,MR0041013
MetroRiel,MR0043786
MetroRiel,MR0056587
MetroRiel,MR0006187
MetroRiel,MR0039325
MetroRiel,MR0020915
MetroRiel,MR0021730
MetroRiel,MR0006538
MetroRiel,MR0041216
MetroRiel,MR0015727
MetroRiel,MR0034883
MetroRiel,MR0028703
MetroRiel,MR0008418
MetroRiel,MR0054564
MetroRiel,MR0006450
MetroRiel,MR0032248
MetroRiel,MR0017084
MetroRiel,MR0050193
MetroRiel,MR0057637
MetroRiel,MR0025529
MetroRiel,MR0051294
MetroRiel,MR0049751
MetroRiel,MR0054866
MetroRiel,MR0012711
MetroRiel,MR0029536
MetroRiel,MR0056581
MetroRiel,MR0030853
MetroRiel,MR0002181
MetroRiel,MR0038277
MetroRiel,MR0040512
MetroRiel,MR0029989
MetroRiel,MR0052141
MetroRiel,MR0014165
MetroRiel,MR0057757
MetroRiel,MR0005172
MetroRiel,MR0009881
MetroRiel,MR0003410
MetroRiel,MR0034767
MetroRiel,MR0049108
MetroRiel,MR0039892
MetroRiel,MR0005285
MetroRiel,MR0028647
MetroRiel,MR0000516
MetroRiel,MR0042033
MetroRiel,MR0059153
MetroRiel,MR0041037
MetroRiel,MR0017444
MetroRiel,MR0008275
MetroRiel,MR0029867
MetroRiel,MR0028147
MetroRiel,MR0056684
MetroRiel,MR0004786
MetroRiel,MR0034748
MetroRiel,MR0038017
MetroRiel,MR0035463
MetroRiel,MR0046210
MetroRiel,MR0059360
MetroRiel,MR0020971
MetroRiel,MR0045196
MetroRiel,MR0017310
MetroRiel,MR0005620
MetroRiel,MR0037150
MetroRiel,MR0016443
MetroRiel,MR0024242
MetroRiel,MR0015369
MetroRiel,MR0015918
MetroRiel,MR0047487
MetroRiel,MR0027208
MetroRiel,MR0053328
MetroRiel,MR0033283
MetroRiel,MR0047845
MetroRiel,MR0035133
MetroRiel,MR0001435
MetroRiel,MR0057158
MetroRiel,MR0015061
MetroRiel,MR0024097
MetroRiel,MR0033378
MetroRiel,MR0055946
MetroRiel,MR0018860
MetroRiel,MR0021673
MetroRiel,MR0034889
MetroRiel,MR0023679
MetroRiel,MR0016152
MetroRiel,MR0025046
MetroRiel,MR0008208
MetroRiel,MR0044563
MetroRiel,MR0020828
MetroRiel,MR0009098
MetroRiel,MR0023325
MetroRiel,MR0026602
MetroRiel,MR0051434
MetroRiel,MR0001445
MetroRiel,MR0012328
MetroRiel,MR0042511
MetroRiel,MR0029476
MetroRiel,MR0014766
MetroRiel,MR0012703
MetroRiel,MR0007115
MetroRiel,MR0042456
MetroRiel,MR0046435
MetroRiel,MR0058304
MetroRiel,MR0038757
MetroRiel,MR0047641
MetroRiel,MR0048144
MetroRiel,MR0051068
MetroRiel,MR0017731
MetroRiel,MR0057943
MetroRiel,MR0038021
MetroRiel,MR0017625
MetroRiel,MR0000588
MetroRiel,MR0000875
MetroRiel,MR0059379
MetroRiel,MR0052546
MetroRiel,MR0026906
MetroRiel,MR0029650
MetroRiel,MR0057784
MetroRiel,MR0053403
MetroRiel,MR0055709
MetroRiel,MR0053837
MetroRiel,MR0030645
MetroRiel,MR0043072
MetroRiel,MR0031792
MetroRiel,MR0020935
MetroRiel,MR0002174
MetroRiel,MR0046733
MetroRiel,MR0042263
MetroRiel,MR0009295
MetroRiel,MR0024995
MetroRiel,MR0006031
MetroRiel,MR0058880
MetroRiel,MR0004097
MetroRiel,MR0010170
MetroRiel,MR0020260
MetroRiel,MR0037081
MetroRiel,MR0004808
MetroRiel,MR0053473
MetroRiel,MR0039527
MetroRiel,MR0034565
MetroRiel,MR0036573
MetroRiel,MR0036826
MetroRiel,MR0005976
MetroRiel,MR0053412
MetroRiel,MR0007942
MetroRiel,MR0009359
MetroRiel,MR0005795
MetroRiel,MR0018217
MetroRiel,MR0037413
MetroRiel,MR0008804
MetroRiel,MR0034296
MetroRiel,MR0028366
MetroRiel,MR0013175
MetroRiel,MR0051078
MetroRiel,MR0008442
MetroRiel,MR0059706
MetroRiel,MR0004278
MetroRiel,MR0028071
MetroRiel,MR0010486
MetroRiel,MR0028508
MetroRiel,MR0038134
MetroRiel,MR0028992
MetroRiel,MR0023962
MetroRiel,MR0040720
MetroRiel,MR0001246
MetroRiel,MR0000928
MetroRiel,MR0030015
MetroRiel,MR0025364
MetroRiel,MR0058356
MetroRiel,MR0004197
MetroRiel,MR0039364
MetroRiel,MR0021877
MetroRiel,MR0033195
MetroRiel,MR0002850
MetroRiel,MR0056594
MetroRiel,MR0042269
MetroRiel,MR0019163
MetroRiel,MR0011594
MetroRiel,MR0039338
MetroRiel,MR0050667
MetroRiel,MR0024368
MetroRiel,MR0001576
MetroRiel,MR0047475
MetroRiel,MR0052056
MetroRiel,MR0004834
MetroRiel,MR0032089
MetroRiel,MR0039764
MetroRiel,MR0000470
MetroRiel,MR0035234
MetroRiel,MR0056330
MetroRiel,MR0052519
MetroRiel,MR0053372
MetroRiel,MR0053383
MetroRiel,MR0054175
MetroRiel,MR0049793
MetroRiel,MR0032096
MetroRiel,MR0029106
MetroRiel,MR0052840
MetroRiel,MR0031855
MetroRiel,MR0037434
MetroRiel,MR0059848
MetroRiel,MR0055332
MetroRiel,MR0012832
MetroRiel,MR0054773
MetroRiel,MR0038564
MetroRiel,MR0004691
MetroRiel,MR0044764
MetroRiel,MR0051232
MetroRiel,MR0039877
MetroRiel,MR0018135
MetroRiel,MR0030485
MetroRiel,MR0043349
MetroRiel,MR0027548
MetroRiel,MR0015267
MetroRiel,MR0021642
MetroRiel,MR0023831
MetroRiel,MR0053574
MetroRiel,MR0026795
MetroRiel,MR0001042
MetroRiel,MR0015943
MetroRiel,MR0040260
MetroRiel,MR0035971
MetroRiel,MR0004775
MetroRiel,MR0019097
MetroRiel,MR0049876
MetroRiel,MR0013519
MetroRiel,MR0000016
MetroRiel,MR0045376
MetroRiel,MR0016837
MetroRiel,MR0005776
MetroRiel,MR0030713
MetroRiel,MR0052247
MetroRiel,MR0030435
MetroRiel,MR0053710
MetroRiel,MR0003491
MetroRiel,MR0037569
MetroRiel,MR0041374
MetroRiel,MR0008822
MetroRiel,MR0025588
MetroRiel,MR0038074
MetroRiel,MR0015127
MetroRiel,MR0027166
MetroRiel,MR0041232
MetroRiel,MR0038178
MetroRiel,MR0056706
MetroRiel,MR0041758
MetroRiel,MR0016574
MetroRiel,MR0025492
MetroRiel,MR0004967
MetroRiel,MR0050187
MetroRiel,MR0021706
MetroRiel,MR0028621
MetroRiel,MR0011106
MetroRiel,MR0031898
MetroRiel,MR0024706
MetroRiel,MR0005604
MetroRiel,MR0004344
MetroRiel,MR0001253
MetroRiel,MR0025308
MetroRiel,MR0022985
MetroRiel,MR0008010
MetroRiel,MR0046124
MetroRiel,MR0024506
MetroRiel,MR0035980
MetroRiel,MR0043389
MetroRiel,MR0013389
MetroRiel,MR0052288
MetroRiel,MR0008824
MetroRiel,MR0005994
MetroRiel,MR0010669
MetroRiel,MR0040892
MetroRiel,MR0043504
MetroRiel,MR0058389
MetroRiel,MR0059846
MetroRiel,MR0004196
MetroRiel,MR0026941
MetroRiel,MR0028925
MetroRiel,MR0058018
MetroRiel,MR0032274
MetroRiel,MR0029495
MetroRiel,MR0014728
MetroRiel,MR0043259
MetroRiel,MR0015950
MetroRiel,MR0000095
MetroRiel,MR0012141
MetroRiel,MR0015690
MetroRiel,MR0034228
MetroRiel,MR0057149
MetroRiel,MR0039712
MetroRiel,MR0008155
MetroRiel,MR0006728
MetroRiel,MR0002618
MetroRiel,MR0045071
MetroRiel,MR0045209
MetroRiel,MR0035709
MetroRiel,MR0050892
MetroRiel,MR0051152
MetroRiel,MR0004251
MetroRiel,MR0021035
MetroRiel,MR0015166
MetroRiel,MR0043524
MetroRiel,MR0016519
MetroRiel,MR0048527
MetroRiel,MR0014551
MetroRiel,MR0052157
MetroRiel,MR0036597
MetroRiel,MR0039596
MetroRiel,MR0058729
MetroRiel,MR0055120
MetroRiel,MR0005855
MetroRiel,MR0023065
MetroRiel,MR0037672
MetroRiel,MR0009942
MetroRiel,MR0036302
MetroRiel,MR0039770
MetroRiel,MR0042058
MetroRiel,MR0041252
MetroRiel,MR0032987
MetroRiel,MR0013447
MetroRiel,MR0059656
MetroRiel,MR0045465
MetroRiel,MR0026739
MetroRiel,MR0020848
MetroRiel,MR0028426
MetroRiel,MR0043005
MetroRiel,MR0011675
MetroRiel,MR0052505
MetroRiel,MR0028530
MetroRiel,MR0018923
MetroRiel,MR0057666
MetroRiel,MR0010089
MetroRiel,MR0019948
MetroRiel,MR0020697
MetroRiel,MR0030836
MetroRiel,MR0036678
MetroRiel,MR0027998
MetroRiel,MR0028105
MetroRiel,MR0056307
MetroRiel,MR0008570
MetroRiel,MR0048512
MetroRiel,MR0006131
MetroRiel,MR0000589
MetroRiel,MR0039245
MetroRiel,MR0003786
MetroRiel,MR0057803
MetroRiel,MR0030743
MetroRiel,MR0035023
MetroRiel,MR0049968
MetroRiel,MR0043992
MetroRiel,MR0001522
MetroRiel,MR0051739
MetroRiel,MR0054117
MetroRiel,MR0047928
MetroRiel,MR0046103
MetroRiel,MR0043530
MetroRiel,MR0036867
MetroRiel,MR0024633
MetroRiel,MR0022524
MetroRiel,MR0054016
MetroRiel,MR0039564
MetroRiel,MR0016654
MetroRiel,MR0032815
MetroRiel,MR0034558
MetroRiel,MR0024088
MetroRiel,MR0025284
MetroRiel,MR0038161
MetroRiel,MR0047567
MetroRiel,MR0046433
MetroRiel,MR0048785
MetroRiel,MR0027171
MetroRiel,MR0046127
MetroRiel,MR0031064
MetroRiel,MR0045024
MetroRiel,MR0006496
MetroRiel,MR0008754
MetroRiel,MR0013626
MetroRiel,MR0053131
MetroRiel,MR0036921
MetroRiel,MR0051472
MetroRiel,MR0014640
MetroRiel,MR0034960
MetroRiel,MR0057708
MetroRiel,MR0049308
MetroRiel,MR0041914
MetroRiel,MR0038405
MetroRiel,MR0021017
MetroRiel,MR0051870
MetroRiel,MR0001730
MetroRiel,MR0002263
MetroRiel,MR0042911
MetroRiel,MR0047615
MetroRiel,MR0008572
MetroRiel,MR0023276
MetroRiel,MR0002968
MetroRiel,MR0050710
MetroRiel,MR0021104
MetroRiel,MR0004275
MetroRiel,MR0049807
MetroRiel,MR0052792
MetroRiel,MR0000304
MetroRiel,MR0055852
MetroRiel,MR0010770
MetroRiel,MR0042460
MetroRiel,MR0047343
MetroRiel,MR0014215
MetroRiel,MR0058944
MetroRiel,MR0020594
MetroRiel,MR0002319
MetroRiel,MR0003967
MetroRiel,MR0016943
MetroRiel,MR0055001
MetroRiel,MR0000552
MetroRiel,MR0051976
MetroRiel,MR0025564
MetroRiel,MR0029544
MetroRiel,MR0049956
MetroRiel,MR0042506
MetroRiel,MR0034915
MetroRiel,MR0023012
MetroRiel,MR0052220
MetroRiel,MR0033865
MetroRiel,MR0036618
MetroRiel,MR0018771
MetroRiel,MR0018394
MetroRiel,MR0016401
MetroRiel,MR0037565
MetroRiel,MR0019375
MetroRiel,MR0023219
MetroRiel,MR0048251
MetroRiel,MR0029263
MetroRiel,MR0058011
MetroRiel,MR0029419
MetroRiel,MR0047876
MetroRiel,MR0035754
MetroRiel,MR0014632
MetroRiel,MR0017659
MetroRiel,MR0006984
MetroRiel,MR0035611
MetroRiel,MR0015211
MetroRiel,MR0044898
MetroRiel,MR0036856
MetroRiel,MR0019217
MetroRiel,MR0011649
MetroRiel,MR0039940
MetroRiel,MR0054772
MetroRiel,MR0051794
MetroRiel,MR0043178
MetroRiel,MR0015520
MetroRiel,MR0032316
MetroRiel,MR0025279
MetroRiel,MR0037107
MetroRiel,MR0036831
